,PT_Rn,PT_H,PT_LE,PT_G,PT_T,PT_TET,PT_Temp,2T_Rn,2T_H,2T_LE,2T_G,2T_T,2T_TET,2T_Temp_Soil,2T_Temp_Canopy,LAI,Fc
46,574.8331573248047,209.75517846544477,271.21596608862546,93.86201267362655,257.31040719442495,0.9476710965465056,312.33609082080113,567.9790089064069,196.37398049899613,277.33002471707886,97.48476980616248,249.02816045523423,0.9371896449005318,314.0714784587837,309.4336960412506,3.202866117187458,0.49265250935001154
47,489.56070841797543,252.9819469473146,182.3374495759068,54.24131159006238,173.34892406286772,0.9389771478695725,307.4521776227098,493.0448347300189,204.38612753363088,233.20083667231978,55.99869853132294,213.50943986906591,0.9262990709530372,307.6433066555137,305.8161881137902,3.799220385852391,0.612716390969924
48,632.1607416667208,52.007274227850516,506.7374233829461,73.41604240062941,399.09047522081045,0.7963970814041583,304.3169199477536,637.4755717887099,87.35577722003704,483.85266864168153,67.15421680545724,436.5195267200549,0.901204200605138,308.5572618363413,302.3648544604791,3.216771474813342,0.7669710582407189
49,605.5368497248458,75.65006095528754,460.65907744341985,69.22771112694896,403.97818340777854,0.8961256550778823,307.865126946689,609.2027259827198,106.77519153472413,439.0716675924526,63.355866255284624,425.6062099904259,0.9281916001350055,311.85246272385996,305.50288712021614,3.359578092963093,0.7120937204493649
50,421.4844021141823,51.59443508386318,345.76463912323834,24.178144410431816,326.40522105802876,0.9516816806126308,306.4496430794954,428.13019122361294,35.61809171830779,373.0879304036827,19.42416989132695,372.3698184455651,0.9968946040510298,308.2096204068555,304.85300746108544,3.3761825739370632,0.7139908699166803
51,568.5537144160353,34.72993139769211,465.78962903375805,68.03649256640658,381.5580754421118,0.803919268231238,308.68310747557484,574.3870968121129,60.73227346237202,449.50180440811533,64.3814192593369,389.9696158109846,0.8554124974298037,311.8292922454626,306.1304961050989,3.7091925133214287,0.6335169895453387
52,597.882148963183,82.12114082495528,446.64911472818085,69.11911921794042,386.42114721692485,0.8682545607562062,306.2534160491311,603.885788077553,96.28133820867941,441.9949747022896,65.60947577223367,414.0045382247464,0.8787737532203925,308.4674805429171,304.1742118524602,3.799597368656183,0.6325108764255106
53,427.92484019031406,0.3295478707647873,448.19549539685516,31.264037769988846,349.98311240192777,0.7948341841187133,306.3319076870895,445.17164184718973,27.493156486031307,400.32477034324467,17.353715066014864,395.5895979683111,0.9763499445578001,308.2289798229795,304.2321380998469,3.8179320885657635,0.6307153844589125
54,577.1334840638292,26.341491030173977,469.83351235370765,80.9584800005184,336.6414076454987,0.7244678372078656,305.51025749903965,587.1210654109964,78.49706690930284,437.87711904244634,70.74687844711237,384.98712330609806,0.8653938214699648,309.05677055718166,302.7638868928946,3.2648607925041553,0.6498612817428449
55,626.9146338173628,80.15004242732309,458.8581288087414,87.95458542152686,377.4507063712964,0.8580840706825257,308.60299131924046,633.8368945974527,125.96879950187194,425.82246465843116,82.04562922890743,398.81130926071415,0.9316871395684723,312.29904661250293,305.6857562072295,3.7336576304045113,0.6372366096740378
56,521.8772985615833,81.26099080890131,379.468098895353,61.14821000709141,330.878159552466,0.8655418647837941,304.82958590673206,532.3741113626634,100.11894231381113,378.3793306300381,53.87584083551815,378.2158687254779,0.9967700215660752,306.4583361324848,302.8384302240268,3.550363971616704,0.6737376986645123
